date,ticker,close,return,market_return,abnormal_return,quake_count_1d,max_magnitude_1d,avg_magnitude_1d,avg_depth_1d,min_depth_1d,energy_sum_1d,energy_max_1d,quake_count_3d,max_magnitude_3d,energy_sum_3d,min_distance_tokyo_km,min_distance_osaka_km,min_distance_sendai_km,min_distance_fukushima_km,min_distance_major_city_km,days_since_last_quake,return_lag_1,return_lag_2,return_lag_3,return_lag_5,rolling_return_5,rolling_return_10,volatility_5,volatility_10,volatility_20,volume_change,target_return_next_day,target_abnormal_return_next_day,target_signal
2011-01-17,8766.T,984.5445495785384,0.004898420501852074,0.005399843868636678,-0.0005014233667846035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.826783685252904,18971111499.69444,0.0,0.0,0.0,0.0,0.0,1.0,-0.006204748998199561,-0.004922065185513302,0.013402152455545435,-0.009916465549964615,0.0015550389599317872,-0.0015347820168132964,0.007978233578533517,0.007132930566423272,0.007132930566423272,-0.7540027862082891,0.0035688700816005614,-0.006386659532816363,0
2011-01-18,8766.T,988.0582611655321,0.0035688700816005614,0.009955529614416925,-0.006386659532816363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.826783685252904,17385033339.78888,0.0,0.0,0.0,0.0,0.0,2.0,0.004898420501852074,-0.006204748998199561,-0.004922065185513302,0.000601436025974289,0.0021485257710570417,-0.0014766405461617005,0.007999904193029598,0.0071761264357405406,0.006939651416116314,1.4565470117333126,0.0010541424899792595,-0.006090556887808907,0
2011-01-19,8766.T,989.0998153612016,0.0010541424899792595,0.007144699377788166,-0.006090556887808907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0035688700816005614,0.004898420501852074,-0.006204748998199561,0.013402152455545435,-0.0003210762220561936,-0.0010970884418015526,0.005001318815591024,0.007202127911981366,0.0066450717883575075,-0.7764140749045946,-0.009304680447081992,-0.011408719987113125,0
2011-01-20,8766.T,979.8965576489978,-0.009304680447081992,0.002104039540031133,-0.011408719987113125,1.0,7.8383850482379795,7.8383850482379795,563.4733491100824,563.4733491100824,572239157139.0181,572239157139.0181,1.0,7.8383850482379795,572239157139.0181,184.56292213328175,329.0348509694892,492.39190300682833,427.7046744551955,184.56292213328175,0.0,0.0010541424899792595,0.0035688700816005614,0.004898420501852074,-0.004922065185513302,-0.0011975992743699314,-0.001136964647752492,0.006239938735768957,0.007251104578154757,0.006776361749688315,3.8313122457515485,-0.0002925182246327207,-0.002920661013026127,1
2011-01-21,8766.T,979.6099200476307,-0.0002925182246327207,0.002628142788393406,-0.002920661013026127,1.0,6.32690919183486,6.32690919183486,90.29329177467541,90.29329177467541,3092885109.9257436,3092885109.9257436,2.0,7.8383850482379795,575332042248.9438,842.9434667174997,867.9337031585727,660.849693357092,681.4955886622424,660.849693357092,0.0,-0.009304680447081992,0.0010541424899792595,0.0035688700816005614,-0.006204748998199561,-1.5153119656563519e-05,-0.0007115456850440571,0.0055790696023253665,0.007152960432469357,0.006519058963434362,-0.4853878894028809,0.006953031944582966,-0.0005289176080163216,1
2011-01-24,8766.T,986.4211791149522,0.006953031944582966,0.007481949552599287,-0.0005289176080163216,1.0,6.5236480310906195,6.5236480310906195,410.00684652091616,410.00684652091616,6101997798.721817,6101997798.721817,4.0,6.5236480310906195,6236740128.958575,794.2608823956153,401.89887911716545,1000.704159369075,944.1837684162501,401.89887911716545,0.0,-0.0002925182246327207,-0.009304680447081992,0.0010541424899792595,0.004898420501852074,0.0003957691688896148,0.000975404064410701,0.006084245685164039,0.006716817967571028,0.006646179862400104,0.2496979667685617,-0.013442145472850942,-0.006421241527237442,0
2011-01-25,8766.T,973.1615621277879,-0.013442145472850942,-0.007020903945613499,-0.006421241527237442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.5236480310906195,6166631590.660505,0.0,0.0,0.0,0.0,0.0,1.0,0.006953031944582966,-0.0002925182246327207,-0.009304680447081992,0.0035688700816005614,-0.003006433942000686,-0.0004289540854718221,0.008240396902164987,0.008124342413865273,0.007146482625981424,-0.684122278708535,-0.004576157610402198,-0.004208988903322997,1
2011-01-26,8766.T,968.708221439106,-0.004576157610402198,-0.0003671687070792018,-0.004208988903322997,3.0,6.506556870789926,5.633440766639466,352.9143305125885,175.61262108263463,6148199761.124077,5752217594.988712,4.0,6.5236480310906195,12250197559.845894,475.68166562617,157.1202131352618,744.8230719262668,680.2359639566446,157.1202131352618,0.0,-0.013442145472850942,0.006953031944582966,-0.0002925182246327207,0.0010541424899792595,-0.004132493962076977,-0.0022267850920665855,0.007925469386918972,0.00656270847342993,0.006955218492923401,5.432617702905189,-0.019012227398008452,-0.02206720131949047,0
2011-01-27,8766.T,950.2909204507854,-0.019012227398008452,0.003054973921482018,-0.02206720131949047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.506556870789926,6148199761.124077,0.0,0.0,0.0,0.0,0.0,1.0,-0.004576157610402198,-0.013442145472850942,0.006953031944582966,-0.009304680447081992,-0.006074003352262269,-0.0036358013133161006,0.01033271407399551,0.008447587124746143,0.007867652501693355,0.16308191842108233,-0.012895377397849739,-0.009275065603003174,0
2011-01-28,8766.T,938.0365603938225,-0.012895377397849739,-0.0036203117948465646,-0.009275065603003174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.506556870789926,6148199761.124077,0.0,0.0,0.0,0.0,0.0,2.0,-0.019012227398008452,-0.004576157610402198,-0.013442145472850942,-0.0002925182246327207,-0.008594575186905673,-0.004304864153281118,0.010104443110095233,0.0089251166210306,0.007989063313138466,-0.39053328084540695,-0.018417350377917363,-0.02419066943074244,0
2011-01-31,8766.T,920.760412393753,-0.018417350377917363,0.005773319052825077,-0.02419066943074244,1.0,6.612767540091275,6.612767540091275,452.0376465958248,452.0376465958248,8301399415.995107,8301399415.995107,1.0,6.612767540091275,8301399415.995107,690.3733203757607,926.9812545542936,884.4998742844203,846.6704720449471,690.3733203757607,0.0,-0.012895377397849739,-0.019012227398008452,-0.004576157610402198,0.006953031944582966,-0.013668651651405739,-0.006636441241258062,0.005797125308303137,0.009291684825789832,0.008476163427415508,-0.528638138507693,-0.0023509113107468282,0.00046639594734887435,1
2011-02-01,8766.T,918.5957863257686,-0.0023509113107468282,-0.0028173072580957026,0.00046639594734887435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.612767540091275,8301399415.995107,0.0,0.0,0.0,0.0,0.0,1.0,-0.018417350377917363,-0.012895377397849739,-0.019012227398008452,-0.013442145472850942,-0.011450404818984915,-0.007228419380492801,0.007711411895408721,0.008741546192572062,0.008324401615677358,1.2344563881327062,-0.012674464814437125,-0.018056841010918423,0
2011-02-02,8766.T,906.9530763532924,-0.012674464814437125,0.005382376196481298,-0.018056841010918423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.612767540091275,8301399415.995107,0.0,0.0,0.0,0.0,0.0,2.0,-0.0023509113107468282,-0.018417350377917363,-0.012895377397849739,-0.004576157610402198,-0.013070066259791902,-0.00860128011093444,0.00668935770377431,0.008366220322824271,0.008517298384342759,-0.5896361652643063,0.0027126435882169897,0.001587657234368045,1
2011-02-03,8766.T,909.413316800676,0.0027126435882169897,0.0011249863538489446,0.001587657234368045,1.0,4.434628413049049,4.434628413049049,196.78023229533602,196.78023229533602,4486861.041214445,4486861.041214445,1.0,4.434628413049049,4486861.041214445,868.1515401789613,490.9407631268475,1029.042805340196,979.4626916247428,490.9407631268475,0.0,-0.012674464814437125,-0.0023509113107468282,-0.018417350377917363,-0.019012227398008452,-0.008725092062546813,-0.0073995477074045414,0.00863684944346688,0.00908607770254844,0.008621630275301667,0.24880549568177734,0.0015675108662422943,-0.0021329745978395653,1
2011-02-04,8766.T,910.8388320566665,0.0015675108662422943,0.0037004854640818596,-0.0021329745978395653,2.0,7.718395888028685,7.537545676482992,378.0899052320828,298.48070047304736,486492290228.4369,378088816934.8619,3.0,7.718395888028685,486496777089.4781,440.87755861067154,646.0225462936328,141.3525154292408,206.33144122549498,141.3525154292408,0.0,0.0027126435882169897,-0.012674464814437125,-0.0023509113107468282,-0.012895377397849739,-0.005832514409728406,-0.00721354479831704,0.009288326559725519,0.009265009280579788,0.0087190871130204,1.440748600887101,-0.001869309446299594,0.010271913871276794,2
2011-02-07,8766.T,909.1361924238465,-0.001869309446299594,-0.012141223317576388,0.010271913871276794,1.0,4.3752312960309,4.3752312960309,202.1096920846424,202.1096920846424,3654659.6980497395,3654659.6980497395,1.0,4.3752312960309,3654659.6980497395,1057.9140829867758,1014.4013589105961,902.3019279771256,917.9220176380417,902.3019279771256,0.0,0.0015675108662422943,0.0027126435882169897,-0.012674464814437125,-0.018417350377917363,-0.002522906223404853,-0.008095778937405295,0.0060756359054306985,0.008114795519068284,0.0086149250984744,0.008661456882951057,-0.025167597108205153,-0.018285216730318132,0
2011-02-08,8766.T,886.2554190164354,-0.025167597108205153,-0.006882380377887021,-0.018285216730318132,1.0,7.4413835631271334,7.4413835631271334,177.0164523107336,177.0164523107336,145236356274.55554,145236356274.55554,2.0,7.4413835631271334,145240010934.2536,720.8342860894458,1034.0476875361585,419.8366281675389,485.7651345802366,419.8366281675389,0.0,-0.001869309446299594,0.0015675108662422943,0.0027126435882169897,-0.0023509113107468282,-0.007086243382896517,-0.009268324100940717,0.011792853974797885,0.009671055760859205,0.009804619330322818,-0.7116601271329409,-0.005386928958466375,-0.016143479161855212,0
2011-02-09,8766.T,881.4812240351381,-0.005386928958466375,0.010756550203388837,-0.016143479161855212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.4413835631271334,145240010934.2536,0.0,0.0,0.0,0.0,0.0,1.0,-0.025167597108205153,-0.001869309446299594,0.0015675108662422943,-0.012674464814437125,-0.005628736211702368,-0.009349401235747134,0.01137237260269773,0.009630662505341059,0.008813946869181084,0.27065327976721654,-0.00048500945401086515,-0.0019097000207094483,1
2011-02-10,8766.T,881.053697307948,-0.00048500945401086515,0.0014246905666985832,-0.0019097000207094483,2.0,5.407719772091864,5.361419708657406,361.30207905223307,248.11745673821392,223197383.15774336,129294383.03517011,3.0,7.4413835631271334,145459553657.7133,769.7145439476246,437.673642718484,885.6203298814585,842.4823920431536,437.673642718484,0.0,-0.005386928958466375,-0.025167597108205153,-0.001869309446299594,0.0027126435882169897,-0.006268266820147939,-0.007496679441347376,0.010864595545324672,0.009343021129102085,0.008892385412128192,2.1601522657107703,0.0011330898600330208,0.0017836361466644357,1
2011-02-11,8766.T,882.0520103185122,0.0011330898600330208,-0.0006505462866314149,0.0017836361466644357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.407719772091864,223197383.15774336,0.0,0.0,0.0,0.0,0.0,1.0,-0.00048500945401086515,-0.005386928958466375,-0.025167597108205153,0.0015675108662422943,-0.0063551510213897934,-0.0060938327155591,0.010787732267355311,0.00949429994832331,0.00901518305986206,-0.7583811729913018,-0.015301357655053915,-0.023010963603372292,0
2011-02-14,8766.T,868.5554170382693,-0.015301357655053915,0.0077096059483183765,-0.023010963603372292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.556850639746006,6843463568.627841,0.0,0.0,0.0,0.0,0.0,1.0,0.0011330898600330208,-0.00048500945401086515,-0.005386928958466375,-0.001869309446299594,-0.009041560663140658,-0.005782233443272755,0.011060385668767433,0.009087317599885245,0.008955683544918245,1.1890914459292001,-0.004777532760339209,-0.010784644025041201,0
2011-02-15,8766.T,864.4058650791989,-0.004777532760339209,0.006007111264701992,-0.010784644025041201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.556850639746006,6843463568.627841,0.0,0.0,0.0,0.0,0.0,2.0,-0.015301357655053915,0.0011330898600330208,-0.00048500945401086515,-0.025167597108205153,-0.004963547793567469,-0.006024895588231993,0.006409182129449168,0.009017641186830646,0.008665827288518935,0.30309047190667715,-0.0097851907805665,-0.009411121935368194,0
2011-02-16,8766.T,855.9474887775583,-0.0097851907805665,-0.0003740688451983054,-0.009411121935368194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.004777532760339209,-0.015301357655053915,0.0011330898600330208,-0.005386928958466375,-0.0058432001579874935,-0.00573596818484493,0.006773302561268383,0.008825146720624469,0.00849749739116491,-0.7950229047379325,-0.008088372394255972,-0.002943725274071496,1
2011-02-17,8766.T,849.0242667383972,-0.008088372394255972,-0.005144647120184476,-0.002943725274071496,1.0,7.022158169893709,7.022158169893709,157.28375371904255,157.28375371904255,34137935604.761215,34137935604.761215,1.0,7.022158169893709,34137935604.761215,656.5478776821282,963.8200105501919,352.61399453543686,418.7562386112795,352.61399453543686,0.0,-0.0097851907805665,-0.004777532760339209,-0.015301357655053915,-0.00048500945401086515,-0.007363872746036515,-0.006816069783092227,0.006088490689326256,0.008322910160195105,0.00848574968435051,5.496413974405861,0.010608986233860751,-0.005078492383981725,0
2011-02-18,8766.T,858.0315534964385,0.010608986233860751,0.015687478617842476,-0.005078492383981725,1.0,4.402088005666833,4.402088005666833,553.5687788509094,553.5687788509094,4009885.8391776946,4009885.8391776946,2.0,7.022158169893709,34141945490.60039,1007.2016537853377,1003.4828480720901,827.613856061365,849.1108407313909,827.613856061365,0.0,-0.008088372394255972,-0.0097851907805665,-0.004777532760339209,0.0011330898600330208,-0.005468693471270969,-0.0059119222463303815,0.009761475803648691,0.009710308536234617,0.00926125348422438,-0.12280963333816197,-0.00807534675331889,-0.013601110370924707,0
2011-02-21,8766.T,851.1026511766659,-0.00807534675331889,0.005525763617605817,-0.013601110370924707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.018180958815749,1064808325.7244688,0.0,0.0,0.0,0.0,0.0,1.0,0.010608986233860751,-0.008088372394255972,-0.0097851907805665,-0.015301357655053915,-0.004023491290923964,-0.006532525977032311,0.008378781968941549,0.00962114005869189,0.008699561332552116,-0.5115997745484053,-0.0003252170494553175,0.012251223841261205,2
2011-02-22,8766.T,850.8258580836666,-0.0003252170494553175,-0.012576440890716523,0.012251223841261205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.018180958815749,1064808325.7244688,0.0,0.0,0.0,0.0,0.0,2.0,-0.00807534675331889,0.010608986233860751,-0.008088372394255972,-0.004777532760339209,-0.0031330281487471855,-0.0040482879711573275,0.00851410564771597,0.007169746993993122,0.008707695354560672,1.7472655678723057,0.00884389867383173,0.0021281749249209003,1
2011-02-23,8766.T,858.3504757616345,0.00884389867383173,0.006715723748910829,0.0021281749249209003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0003252170494553175,-0.00807534675331889,0.010608986233860751,-0.0097851907805665,0.0005927897421324601,-0.0026252052079275166,0.008940733940442454,0.00821118694158682,0.00936857379090199,-0.6278727644380191,-0.00583600432743292,-0.011983828428255738,0
2011-02-24,8766.T,853.3411386706355,-0.00583600432743292,0.0061478241008228185,-0.011983828428255738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00884389867383173,-0.0003252170494553175,-0.00807534675331889,-0.008088372394255972,0.0010432633554970706,-0.003160304695269722,0.008436514066011574,0.008230551469402603,0.008853565804019902,1.13776788004696,-0.0011170194958417534,-0.007628361947298212,0
2011-02-25,8766.T,852.3879399821366,-0.0011170194958417534,0.006511342451456459,-0.007628361947298212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.00583600432743292,0.00884389867383173,-0.0003252170494553175,0.010608986233860751,-0.0013019377904434303,-0.0033853156308571997,0.006526158979092903,0.008130281365923368,0.008714383703699985,-0.7051200776031572,0.0011046414324948906,0.0043358002545415,1
2011-02-28,8766.T,853.3295230171998,0.0011046414324948906,-0.003231158822046609,0.0043358002545415,1.0,4.3109786677001685,4.3109786677001685,420.3960614847597,420.3960614847597,2927305.182056114,2927305.182056114,2.0,6.441341555160719,4595037834.714968,561.3266989097557,304.21054866758055,658.0820880666798,615.4943201073023,304.21054866758055,0.0,-0.0011170194958417534,-0.00583600432743292,0.00884389867383173,-0.00807534675331889,0.0005340598467193259,-0.0017447157221023191,0.005324967653450121,0.007040874725518325,0.008178556909441423,2.359417015874749,0.0006378177425505616,-0.011132832253519132,0
2011-03-01,8766.T,853.8737917272223,0.0006378177425505616,0.011770649996069693,-0.011132832253519132,1.0,7.414602676018001,7.414602676018001,32.70388527862784,32.70388527862784,132404886704.06888,132404886704.06888,3.0,7.414602676018001,136999924538.78384,850.6670792126247,1008.2061841086562,580.1423682054548,628.1147176856579,580.1423682054548,0.0,0.0011046414324948906,-0.0011170194958417534,-0.00583600432743292,-0.0003252170494553175,0.0007266668051205017,-0.001203180671813342,0.005303490448649959,0.0069897634399633994,0.008232849744407212,-0.18374266219855206,-0.01225055826417687,-0.006266562949996168,0
2011-03-02,8766.T,843.4133610914143,-0.01225055826417687,-0.005983995314180701,-0.006266562949996168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.414602676018001,132407814009.25093,0.0,0.0,0.0,0.0,0.0,1.0,0.0006378177425505616,0.0011046414324948906,-0.0011170194958417534,0.00884389867383173,-0.003492224582481218,-0.001449717420174379,0.005613192904723758,0.007359777978221526,0.008208806717728816,0.292114783990572,0.0007614023037700868,-0.008927683023963962,0
2011-03-03,8766.T,844.0555379675798,0.0007614023037700868,0.009689085327734048,-0.008927683023963962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.414602676018001,132404886704.06888,0.0,0.0,0.0,0.0,0.0,2.0,-0.01225055826417687,0.0006378177425505616,0.0011046414324948906,-0.00583600432743292,-0.002172743256240617,-0.0005647399503717731,0.005699267972416949,0.0069958912254628,0.008141238660269865,-0.04448018645773644,0.013588234217415618,0.011247542517220044,2
2011-03-04,8766.T,855.5247623099899,0.013588234217415618,0.002340691700195574,0.011247542517220044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0007614023037700868,-0.01225055826417687,0.0006378177425505616,-0.0011170194958417534,0.0007683074864108574,-0.0002668151520162865,0.009137444700219053,0.0075648997602646454,0.008953083481762856,-0.14323202512596744,-0.01547144678128487,-0.029050157949292554,0
2011-03-07,8766.T,842.2885564798395,-0.01547144678128487,0.013578711168007684,-0.029050157949292554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.013588234217415618,0.0007614023037700868,-0.01225055826417687,0.0011046414324948906,-0.0025469101563450947,-0.0010064251548128843,0.011647260843819637,0.008690907145443667,0.009362784051889126,-0.6866808624528318,0.008593826880215927,0.011702721490667867,2
2011-03-08,8766.T,849.5270385174142,0.008593826880215927,-0.00310889461045194,0.011702721490667867,2.0,6.831375577605791,5.963500126014987,317.9272290124642,64.98276979205914,17706953572.639484,17662955159.675457,2.0,6.831375577605791,17706953572.639484,654.1018246345378,428.8153243642598,789.8407697696214,798.4370514076559,428.8153243642598,0.0,-0.01547144678128487,0.013588234217415618,0.0007614023037700868,0.0006378177425505616,-0.0009557083288120217,-0.00011452076184575999,0.01268807170439988,0.009210698268184568,0.008282996956968944,1.4048523101791313,0.0011935402569658304,-0.004377851439510083,1
2011-03-09,8766.T,850.5409832372657,0.0011935402569658304,0.005571391696475914,-0.004377851439510083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.831375577605791,17706953572.639484,0.0,0.0,0.0,0.0,0.0,1.0,0.008593826880215927,-0.01547144678128487,0.013588234217415618,-0.01225055826417687,0.0017331113754165185,-0.0008795566035323498,0.011009604122262867,0.008686756265466559,0.008275475416134586,0.1351950461882676,-0.006414703941072131,-0.013173356478829334,0
2011-03-10,8766.T,845.0850146400502,-0.006414703941072131,0.006758652537757204,-0.013173356478829334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.831375577605791,17706953572.639484,0.0,0.0,0.0,0.0,0.0,2.0,0.0011935402569658304,0.008593826880215927,-0.01547144678128487,0.0007614023037700868,0.00029789012644807487,-0.0009374265648962709,0.011618830701279975,0.008725286384506144,0.008333696140089992,0.6223993497149329,0.020004165463424206,0.022594250878045785,2
2011-03-11,8766.T,861.99023510357,0.020004165463424206,-0.002590085414621579,0.022594250878045785,2.0,7.076970325192885,5.583022803855643,493.45370173641777,478.04130734121213,41254355577.233246,41252995345.43308,2.0,7.076970325192885,41254355577.233246,205.89898919406258,178.60060273028145,131.7170199484566,92.96734800552667,92.96734800552667,0.0,-0.006414703941072131,0.0011935402569658304,0.008593826880215927,0.013588234217415618,0.0015810763756497926,0.001174691931030325,0.013633232506541876,0.01094980050592629,0.009673525457334669,-0.3792854896315757,0.007622597120847008,0.007532579421397179,2
2011-03-14,8766.T,868.5608393878687,0.007622597120847008,9.001769944982918e-05,0.007532579421397179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.020004165463424206,-0.006414703941072131,0.0011935402569658304,-0.01547144678128487,0.006199885156076168,0.0018264874998655367,0.009778862005057861,0.01113755099604357,0.009251850722599955,0.575767125780664,-0.011992889021052222,-0.008676066527492199,0
2011-03-15,8766.T,858.144285633058,-0.011992889021052222,-0.0033168224935600232,-0.008676066527492199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.007622597120847008,0.020004165463424206,-0.006414703941072131,0.008593826880215927,0.0020825419758225385,0.0005634168235052583,0.012479864476601538,0.01197225559368811,0.009584333724962278,-0.7875645254568813,0.0007451622877145958,-0.0030807839957653904,1
2011-03-16,8766.T,858.7837423921295,0.0007451622877145958,0.0038259462834799862,-0.0030807839957653904,1.0,7.4020835156854305,7.4020835156854305,557.7133601901837,557.7133601901837,126801757653.14722,126801757653.14722,1.0,7.4020835156854305,126801757653.14722,778.7270306571523,987.5741308037245,486.8468403744762,542.7929638382296,486.8468403744762,0.0,-0.011992889021052222,0.007622597120847008,0.020004165463424206,0.0011935402569658304,0.0019928663819722913,0.0018629888786944049,0.012489456765915957,0.011100352019468688,0.009322658974428515,1.0624940075357152,0.0057668958367018686,0.00025853769259120973,1
